Name,BodyweightKg,TotalKg,WeightClassKg,Federation,Date,MeetName
Lifter59,58.65,587.5,59,IPF,2024-12-12,Worlds
Lifter66,65.60,636.9,66,IPF,2024-12-12,Worlds
Lifter74,73.63,731.29,74,IPF,2024-12-12,Worlds
Lifter83,82.33,761.10,83,IPF,2024-12-12,Worlds
Lifter93,92.34,795.35,93,IPF,2024-12-12,Worlds
Lifter105,103.94,832.36,105,IPF,2024-12-12,Worlds
Lifter120,117.62,867.05,120,IPF,2024-12-12,Worlds
Lifter120+,166.23,1036.15,120+,IPF,2024-12-12,Worlds

